Unnamed: 0,Emotion,Text,Clean_Text,
30093,sadness,"When I didn't succeed to enter at the University, I felt that the college entrance course sistem prejudiced me, that my integrity, and effort weren't corresponded.",succeed enter University felt college entrance course sistem prejudiced me integrity effort corresponded,
26570,sadness,Market Report : Interest rate fears spread despondency ,Market Report : Interest rate fears spread despondency,
30453,sadness,@jessedeflorio you should change your bio... you're not on the road with AI anymore. ,  change bio road AI anymore,
17018,sadness,That awkward moment when a fat guy cockblocks you away from a hot guy. #shuttleride,awkward moment fat guy cockblocks away hot guy #shuttleride,
32998,sadness,FIFA tournament with the boys. Milan is now out in the semi-final to City. Eternal sadness!  ,FIFA tournament boys Milan semifinal City Eternal sadness,
34086,sadness,"My father had a complicated operation. A long time before and also a long time after that, we did not know how he would get over it. During all that time I felt very sad.",father complicated operation long time long time that know it time felt sad,
15410,sadness,Some grandparents have the sadness of losing rather than gaining grandchildren . ,grandparents sadness losing gaining grandchildren ,
29842,sadness,"Io: &quot;Mamma, c'è Zachary che sta dalla nonna negli Stati Uniti! Ci andiamo anche noi?&quot;& madre: &quot;Come no, ci andiamo subito!&quot;  ",Io: quotMamma cè Zachary che sta dalla nonna negli Stati Uniti Ci andiamo anche noiquot madre: quotCome no ci andiamo subitoquot,
9530,sadness,??Jaydanger12: My bro mike leaves for boot camp in a week :(??,?? bro mike leaves boot camp week :(??,
16773,sadness,"Stuck in this Casino while my Mom is gambling,missing my best friend's birthdayy party!!! :(",Stuck Casino Mom gamblingmissing best friends birthdayy party :(,
4241,sadness,When my dog died.,dog died,
4529,sadness," OK , but don't forget I'm here for you , and I know how you feel . It's my loss , too . ",OK  forget Im  know feel  loss  ,
18605,sadness,I shall try and keep warm by... Going to the mall with my best friend for the very last time before she moves. ,shall try warm by Going mall best friend time moves,
24445,sadness,At the beginning of the year I moved to a new city - I felt sad as I had to leave many friends and family members behind.,beginning year moved new city  felt sad leave friends family members behind,
24814,sadness,"Thank you, Monday, for reminding me why I hate reading the news.  #mayhem",Thank you Monday reminding hate reading news #mayhem,
1076,sadness, Of course ... here you are . I'm sorry the pajamas didn't work out for you . ,course   Im sorry pajamas work ,
6903,sadness,"The bored room,the bored exams,the bored waiter,the bored games,the bored classroom,the bored teachers,the bored everything #boring",bored roomthe bored examsthe bored waiterthe bored gamesthe bored classroomthe bored teachersthe bored #boring,
3098,sadness,I received a message that my elder brother was involved in a car accident and was admitted in hospital.,received message elder brother involved car accident admitted hospital,
223,sadness,When he wondered this he felt a deep sadness . ,wondered felt deep sadness ,
6576,sadness,When my dog died.,dog died,
12868,sadness, He asked me to beef up in the work . ,asked beef work ,
33590,sadness,It's the love of my life and my best friend @PalakAttack 's birthday and I'm 2786 I'm away... ,love life best friend   s birthday Im 2786 Im away,
10128,sadness,@_DanEwing its going to be soo sad when it finishes :/ i always hate the season final cause it means another 2 months to wait :( xx,  going soo sad finishes :/ hate season final cause means 2 months wait :( xx,
30532,sadness,"@tazeen I think I might. I dont realise I am flirting sometimes, as it is the case in real life! Because when I try, I suck grandly",  think might dont realise flirting sometimes case real life try suck grandly,
21352,sadness," Well , I'm afraid there is . I have some bad news for you about the results of the forensic tests ... there won't be any results . ", Im afraid  bad news results forensic tests  results ,
29622,sadness, My mother-in-law just went into the hospital in L.A.Hank and I will be flying there tonight . ,motherinlaw went hospital LAHank flying tonight ,
5657,sadness,"She was deeply depressed , and felt guilty about her depression . ",deeply depressed  felt guilty depression ,
3823,sadness,"@Jacob_Salem  P.J. Gore is in no way, related to frank gore ",  PJ Gore way related frank gore,
8016,sadness,I saw a friend of mine who had suffered a very heavy contusion after an accident.,saw friend suffered heavy contusion accident,
3562,sadness,The euphoria and sense of well-being which accompanied the boom years of the 1980s has been replaced by a mood of despondency as companies and individuals experience the effects of a western-style recession . ,euphoria sense wellbeing accompanied boom years 1980s replaced mood despondency companies individuals experience effects westernstyle recession ,
28132,sadness,A dejected Allen added : ` You can't give John Aldridge chances like that -- he is a quality finisher . ,dejected Allen added :  cant John Aldridge chances like  quality finisher ,
19224,sadness, My mother just passed away last Tuesday . ,mother passed away Tuesday ,
4693,sadness,"being really excited for plans on a friday, then they don't work out. ",excited plans friday work out,
28285,sadness,"When my husband lied to me, tricked me and when I had to leave my home.",husband lied me tricked leave home,
13626,sadness," Believe it or not , the company I worked for closed down , so I ??m out of a job . ",Believe  company worked closed  ??job ,
22961,sadness," I'm sorry , but we're booked up on Friday . ",Im sorry  were booked Friday ,
12936,sadness,I've just been a little depressed lately . ,Ive little depressed lately ,
28081,sadness,@keeponwalkin64 ughhh im not gonna be with you all tomorrow cuz im on a ceramics trip :(((( i'll give coach my secret santa gift,  ughhh im gonna tomorrow cuz im ceramics trip :(((( ill coach secret santa gift,
14154,sadness, I was turned down again . It ??s frustrating . I guess you ??Ve got to teach me some skills . ,turned  ??frustrating  guess ??got teach skills ,
13954,sadness,"ugh I can't leave twitter. but but, need tooo -.- ",ugh cant leave twitter but need tooo ,
24418,sadness,Wait...Once Upon a Time isn't on this week?  ,WaitOnce Time week,
34523,sadness,"@HusamuddinO I found JhunJhun! And my phone is finally and officially broken. Lol. Also, when am I beating you at tennis again? ;)",  found JhunJhun phone finally officially broken Lol Also beating tennis again ),
26687,sadness,Watching the football state championship ): should be us,Watching football state championship ):,
10039,sadness,Coming home tmrw!! But dont get to see my baby till sunday night ): ,Coming home tmrw dont baby till sunday night ):,
9485,sadness,@covergirl_2013 they are nothing but a one sided news cast anyway so that's expected,  sided news cast thats expected,
25511,sadness,"Edwin , I would be utterly desolate were it not for my faithful companion here . ",Edwin  utterly desolate faithful companion ,
33998,sadness,"damn @hargues45  is making me feel like a failure at twitter, getting like 20 followers a second ",damn   making feel like failure twitter getting like 20 followers second,
10602,sadness,@MahonesGirl1515 nm just lying on bed sad bout people I can't have lol ,  nm lying bed sad bout people cant lol,
25933,sadness,Forgetting that you've already eaten your advent calender chocolate and being very sad when you realise its gone ,Forgetting eaten advent calender chocolate sad realise gone,
28733,sadness,What happen to society? People do the worst things just to see someone fall in pieces or even die. How could you be so heartless ? ,happen society People worst things fall pieces die heartless ,
26752,sadness,"I had to leave Den Helder and all friends and acquaintences, after having spend two weeks there with my friends.",leave Den Helder friends acquaintences spend weeks friends,
11515,sadness,no phone plus no @tonlac tomorrow til sunday morning aaahh TOTAL TORTURE ! ??????phone plus   tomorrow til sunday morning aaahh TOTAL TORTURE  ??????,,
3886,sadness,"When my boyfriend wanted to leave me, I felt sad and melancholic.",boyfriend wanted leave me felt sad melancholic,
25518,sadness,"When my grandfather was sick, and died I felt more sad, though, when he was sick.",grandfather sick died felt sad though sick,
21032,sadness,"When my grandfather whom I had met only once for 3 weeks, died after several months. I was really sad because he was a lovely person and I did not have the means for his company.",grandfather met 3 weeks died months sad lovely person means company,
14811,sadness,"My grandfather died. He lived almost as a recluse not caring for himself as well as he should - Dad and we all helped as much as we could, but it didn't save him from himself. It was an unexpected death. His second de facto wife was lucky she wasn't jailed.",grandfather died lived recluse caring  Dad helped could save himself unexpected death second de facto wife lucky jailed,
6702,sadness,He was beginning to feel a bit despondent about the kind of questions Jean was asking . ,beginning feel bit despondent kind questions Jean asking ,
11216,sadness,"I was going away, leaving a dear person behind.",going away leaving dear person behind,
16689,sadness,@JENNdoesHAIR n there's always a friend that forgets to txt yu on a daily basis..,  n theres friend forgets txt yu daily basis,
