Unnamed: 0,Emotion,Text,Clean_Text
31235,joy,If the essence of my being has caused a  to have appeared upon your face or a touch of within your heart.Then i have made my mark,essence caused appeared face touch heartThen mark
31236,joy,To each his own.(Suum Cuique)Cicero Celebrate Life  this is your one chance Give a  of    &amp; ,own(Suum Cuique)Cicero Celebrate Life chance amp
31237,anger,Personal Finance makes me want to kill every adorable thing that has ever lived ,Personal Finance makes want kill adorable thing lived
31239,neutral, I ’ m so jealous . ,’ jealous 
31240,neutral," I don't think so . In Korea some marriages break up , but most couples stay together . ",think  Korea marriages break  couples stay 
31242,neutral, 3 days . ,3 days 
31243,joy,Uh oh. Just found my long-lost Corey Blade Christmas album. cc: @RedBull @BrandonCurtis,Uh oh found longlost Corey Blade Christmas album cc:    
31244,joy,@lanimalu One glorious day they'll invent a machine that reads our minds and scans the pic directly onto the computer. ,  glorious day theyll invent machine reads minds scans pic directly computer
31246,sadness,Chewing gum lost sweetness in 5 mins :( ,Chewing gum lost sweetness 5 mins :(
31247,joy," are essential. They are structural 2society. Bring &amp;wealth. Talk That Talk but also ACT: ensure Gov.,private,public funds support",essential structural 2society Bring ampwealth Talk Talk ACT: ensure Govprivatepublic funds support
31248,neutral," White , please ",White 
31249,anger,You didn't ring me last night.You said you would . ,ring nightYou said 
31250,sadness,"Le Web11 est fini pour moi. Superbe expérience, merci beaucoup @ravouth_keuky @loic @geraldine et toute l'équipe du @leweb ! ",Le Web11 est fini pour moi Superbe expérience merci beaucoup       et toute léquipe du   
31251,sadness,15 more miles an I'm out of gasoline. Siri find me the nearest gas station I can coast downhill to.  ,15 miles Im gasoline Siri find nearest gas station coast downhill to
31252,joy,would HAVE!! RT @StevenBarnesPGA Who would of thought getting 4 new tyres for my car could be more of a challenge! ,HAVE RT   thought getting 4 new tyres car challenge
31253,joy,I love the Christmas Gallery!!  ,love Christmas Gallery
31254,neutral, And . ,
31255,sadness,- I can hear Any Winehouse's new album playing downstairs #CantBelieveShesGone, hear Winehouses new album playing downstairs #CantBelieveShesGone
31256,anger,Before the department meeting my friend ate a dish that I had prepared for this meeting.,department meeting friend ate dish prepared meeting
31257,joy,there's a new Sons of Anarchy tonight  &#xA;Opie is gonna react to his dad's murder #scared #excited,theres new Sons Anarchy tonight #xAOpie gonna react dads murder #scared #excited
31258,anger, It is stupid to say so . ,stupid 
31259,sadness," I am sorry , sir , it's for 4 persons to have . I think it's too large for you . ",sorry  sir  4 persons  think large 
31260,sadness,I love my awwwww crew and I'm going to miss them so much this week  ,love awwwww crew Im going miss week
31261,joy,"@NoelAlvarado3 you're not the only one that has noticed the lack of excitement, that's why real drug dealers are coming to stallis ",  noticed lack excitement thats real drug dealers coming stallis
31262,joy,"Nailed my HR presentation, now have to study for exams in a week ",Nailed HR presentation study exams week
31263,joy,` Lee and Ian have shown they have what it takes to earn first-year professional terms and I 'm delighted they 've agreed to join us . , Lee Ian shown takes earn firstyear professional terms m delighted ve agreed join 
31264,sadness,RT: @katjabecker: Joe Nathan left the Twins for the Texas Rangers.  ,RT:   Joe Nathan left Twins Texas Rangers
31265,sadness,"Then , in response to my crestfallen look , he added kindly : ` Of course you did not look gay -- you 're no screaming queen -- but nevertheless I just knew . "" ", response crestfallen look  added kindly :  course look gay  re screaming queen  knew  
31266,joy,My pay slip on friday is going to be a proper beaut ,pay slip friday going proper beaut
31267,anger,When an unknown person provoked me verbally and physically.,unknown person provoked verbally physically
31268,joy,It was the first time I met him (my boyfriend Mr.W).  It was during the first term Summer vacations.  We met each other while handing in our homework.  He invited me have a trip with him and we were together till 8 P.M.,time met (my boyfriend MrW) term Summer vacations met handing homework invited trip till 8 PM
31269,joy,Starting today I will be giving up my life to work ,Starting today giving life work
31270,sadness,I hate it when you start to have feelings for a girl and then another guy takes her ,hate start feelings girl guy takes
31271,neutral, Who cares ? ,cares 
31272,sadness,the happiness when I tick something off in my planner ,happiness tick planner
31273,sadness,"` I was devastated , I wanted him back , "" Carol said after the hearing at Fareham . ", devastated  wanted   Carol said hearing Fareham 
31274,joy,When I was offered a place in the university as a full time student.,offered place university time student
31276,sadness,"I have a very close friend who lives in another city and we have been writing to each other for a long time.  The last time I went to her city, just to see her, I was disappointed to see how great the distance between us was.",close friend lives city writing long time time went city her disappointed great distance was
31277,sadness,I can only get my purple hair dye online...,purple hair dye online
31278,joy,Guy 's mouth kicked up at one corner in a wryly amused smile . ,Guy s mouth kicked corner wryly amused smile 
31279,sadness, I am feeling very dissapointed .,feeling dissapointed 
31280,anger,"When I was in form 3, my aunts lied to my daddy telling him that I had told them that I was pregnant.  My daddy  told my mother and she asked me if it was true.  I was very angry with my aunts.",form 3 aunts lied daddy telling told pregnant daddy told mother asked true angry aunts
31281,joy,Best start this 50 mark history question ,Best start 50 mark history question
31282,anger," I tried to introduce myself to them when they moved in , but they were so arrogant that I didin't want to ever talk to them again ! ",tried introduce moved  arrogant didint want talk 
31283,joy,Bringing my grandmother back to north providence ,Bringing grandmother north providence
31284,joy,"Hi, my name is Scott and I'll be your taxi driver tonight ",Hi Scott Ill taxi driver tonight
31285,joy,I unexpectedly got a present from my father.,unexpectedly got present father
31288,sadness,when your family order food when your #SICK1!,family order food #SICK1
31289,joy,"The final marks were to be given in the morning.  I wanted to get there late because I was very afraid.  When I arrived there, everybody was very happy and I had also passed.  We had a wonderful time all day long.",final marks given morning wanted late afraid arrived there everybody happy passed wonderful time day long
31290,sadness,"Missing my boyfriend, my family, and friends really bad tonight. ",Missing boyfriend family friends bad tonight
31291,joy,Mom visited my dream schools and bought me 4 university hoodies/warmers and 4 university shirts!    ,Mom visited dream schools bought 4 university hoodies/warmers 4 university shirts
31294,joy, Here is a good place . Let's get out . ,good place  Lets 
31296,joy,I love seeing happily married couples get excited about their first child!    ,love seeing happily married couples excited child
31297,joy,When I discovered that I and my friend would be licensed at the first call. This emotion was accompanied by a great relief. It was the coronation of a year of sacrifice and extrene discipline.,discovered friend licensed call emotion accompanied great relief coronation year sacrifice extrene discipline
31298,sadness," Yes , he's really pushed me too far . ",Yes  hes pushed far 
31299,sadness,And Glenn Close 's stubborn and pain-ridden performance as Sunny makes you sad for her and hate her at the same time . ,Glenn Close s stubborn painridden performance Sunny makes sad hate time 
31300,sadness,The best way to cure is be #happy!!! People need to stop moping its not that bad u could be worse off. All this #WorkAgain shit.,best way cure #happy People need stop moping bad u worse off #WorkAgain shit
31301,joy,"A few days ago, I hitch-hiked to Arnhem with a friend. Everything went well: they picked us up very quickly, the sun was shining, I was feeling free and, for the first time after long time, happy. I really had the feeling that I was living at full speed.",days ago hitchhiked Arnhem friend went well: picked quickly sun shining feeling free and time long time happy feeling living speed
31302,neutral, He quit ,quit
31304,sadness,Josh doesn't like Christmas music ,Josh like Christmas music
31305,sadness,I miss the days when we got time outs for 15mins instead now we get grounded for weeks at a time ,miss days got time outs 15mins instead grounded weeks time
31307,anger,Having a fight with a class mate.,fight class mate
31308,joy,Sir Jack Brabham says he 's never been so excited about a new motor car and the challenge is to go and take on the best ,Sir Jack Brabham says s excited new motor car challenge best
31310,anger,"At one of my close friends saying she didn't like the way I am nice to people I don't know, or who have been nasty to me.",close friends saying like way nice people know nasty me
